episode_id,transition_key,run_id,generated_at_utc,benchmark_suite,compiler_gym_version,compiler_version,host_name,python_version,benchmark_uri,episode_index,step_index,pass_id,pass_name,pass_flag,pass_position,previous_pass_sequence,reward_space,raw_step_reward,hybrid_reward,runtime_improvement,ir_improvement,size_improvement,cumulative_reward,pass_success,action_had_no_effect,done,termination_reason,step_walltime_sec,error_type,error_message,pre_state_id,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_state_id,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,delta_ir_instruction_count,delta_object_text_size_bytes,pre_runtime_median_sec,post_runtime_median_sec
benchmark_cbench-v1_bzip2_8_4b8f2f,1306db1be049f13b,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,8,3,77,-loop-unroll,-loop-unroll,3,"[21, 55, 105]",IrInstructionCountO3,-0.0045933813550475,-0.1559733994968606,0.0,-0.001558294375973934,-0.0015640528519526222,1.1504852380294863,True,False,False,,0.47240575199975865,,,8d8f98f42688aea6323d7d8e9a3eccd379bdfaf0,28236,122758,2802,153,28236,19216,1f5e4be83a78904e00a8131b88574eb457480d8a,28280,122950,2845,153,28280,19216,0,104,1813,1039,704,1379,739,273,422,1244,139,104,0,2698,104,2622,309,815,4007,9241,2221,5079,2306,1379,1463,51,1077,773,148,407,2392,931,2622,1652,4146,1292,104,9269,32,98,104,101,782,17,143,3376,271,172,36,923,2802,28236,19216,153,209,12860,0,105,1841,1067,704,1422,759,283,429,1244,134,105,0,2740,105,2665,309,787,4050,9241,2221,5079,2306,1422,1463,51,1077,773,148,407,2435,931,2665,1652,4146,1292,104,9269,32,98,105,101,782,17,143,3376,271,172,36,923,2845,28280,19216,153,210,12860,44,192,,
benchmark_cbench-v1_bzip2_8_4b8f2f,afca913b901b833f,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,8,4,111,-sroa,-sroa,4,"[21, 55, 105, 77]",IrInstructionCountO3,1.0258899676375404,18.69326192844114,0.0,0.3474893917963225,-0.2947376982513217,19.843747166470624,True,False,False,,0.44894534000013664,,,1f5e4be83a78904e00a8131b88574eb457480d8a,28280,122950,2845,153,28280,19216,3632b1f8e4b0e8597a1ab2afc0d3ceba808b0c12,18453,159188,2845,153,18453,9323,0,105,1841,1067,704,1422,759,283,429,1244,134,105,0,2740,105,2665,309,787,4050,9241,2221,5079,2306,1422,1463,51,1077,773,148,407,2435,931,2665,1652,4146,1292,104,9269,32,98,105,101,782,17,143,3376,271,172,36,923,2845,28280,19216,153,210,12860,91,287,1841,1067,704,1422,759,283,429,1244,134,336,42,2467,378,2665,309,787,4050,8361,1269,4991,1335,1422,1466,51,1077,63,148,220,2622,175,2665,832,4080,1292,104,3084,32,98,927,101,782,17,143,1264,271,172,36,923,2845,18453,9323,153,4025,5209,-9827,36238,,
benchmark_cbench-v1_bzip2_8_4b8f2f,76dd598212d0889a,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,8,5,71,-loop-rotate,-loop-rotate,5,"[21, 55, 105, 77, 111]",IrInstructionCountO3,-0.07641716254306295,-4.34441890729904,0.0,-0.03966834661030727,-0.054771716461039774,15.499328259171584,True,False,False,,0.40773456700026145,,,3632b1f8e4b0e8597a1ab2afc0d3ceba808b0c12,18453,159188,2845,153,18453,9323,ae5f858cc99dfafd21879f1a0427269ccf8a1139,19185,167907,2976,153,19185,9460,91,287,1841,1067,704,1422,759,283,429,1244,134,336,42,2467,378,2665,309,787,4050,8361,1269,4991,1335,1422,1466,51,1077,63,148,220,2622,175,2665,832,4080,1292,104,3084,32,98,927,101,782,17,143,1264,271,172,36,923,2845,18453,9323,153,4025,5209,89,482,1827,1142,623,1386,886,197,635,1411,152,527,44,2405,571,2796,317,1135,4348,8494,1277,5075,1358,1386,1474,55,1080,63,154,235,2738,175,2796,842,4100,1462,104,3189,32,99,1178,101,796,17,145,1266,275,173,36,931,2976,19185,9460,153,4356,5337,732,8719,,
benchmark_cbench-v1_bzip2_9_da51e9,52cda306c3f3f6a8,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,0,47,-indvars,-indvars,0,[],IrInstructionCountO3,-0.0019835055851341477,-0.059355556106534355,0.0,-0.0006609155419507444,-0.00039147561840914097,-0.059355556106534355,True,False,False,,0.49206122899977345,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,ff33660953dae92eb7a42bde5dfa80c8af1310f9,28767,122661,3330,153,28767,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9201,2218,5042,2319,1891,1452,51,1053,773,151,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3330,28767,19304,153,32,12966,19,48,,
benchmark_cbench-v1_bzip2_9_da51e9,749133a27dfe6de0,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,1,30,-early-cse,-early-cse,1,[47],IrInstructionCountO3,0.3455475519365278,5.979285665667129,0.0,0.11506239788646713,-0.10601576703271619,5.919930109560595,True,False,False,,0.46792787100002897,,,ff33660953dae92eb7a42bde5dfa80c8af1310f9,28767,122661,3330,153,28767,19304,bd8a58b5121a3f0b3f9660a13cff3e479e2afb4e,25457,135665,3330,153,25457,16705,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9201,2218,5042,2319,1891,1452,51,1053,773,151,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3330,28767,19304,153,32,12966,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,308,696,4548,8493,2031,4431,2269,1891,1427,45,1041,773,145,351,2976,487,3136,1645,3674,1294,104,7239,26,98,16,101,704,17,147,3374,262,170,36,793,3330,25457,16705,153,32,10176,-3310,13004,,
benchmark_cbench-v1_bzip2_9_da51e9,5a570d32bd5dca2e,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,2,99,-partial-inliner,-partial-inliner,2,"[47, 30]",IrInstructionCountO3,-0.09103246685457772,-3.275741999185635,0.0,-0.0342538398083042,-0.028268160542512806,2.64418811037496,True,False,False,,0.45175158599977294,,,bd8a58b5121a3f0b3f9660a13cff3e479e2afb4e,25457,135665,3330,153,25457,16705,0e1670e0ad1645b7fa454bbc9a2cb8a206543545,26329,139500,3451,162,26329,17236,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,308,696,4548,8493,2031,4431,2269,1891,1427,45,1041,773,145,351,2976,487,3136,1645,3674,1294,104,7239,26,98,16,101,704,17,147,3374,262,170,36,793,3330,25457,16705,153,32,10176,0,18,2326,1461,784,1967,908,451,399,1284,97,18,0,3433,18,3248,334,705,4696,8584,2278,4466,2354,1967,1427,45,1041,845,145,360,3088,652,3248,1900,3698,1335,104,7326,26,98,18,105,706,17,147,3467,262,175,36,798,3451,26329,17236,162,36,10512,872,3835,,
benchmark_cbench-v1_bzip2_9_da51e9,fdde41d33be6ca08,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,3,55,-jump-threading,-jump-threading,3,"[47, 30, 99]",IrInstructionCountO3,0.05908758743083829,1.7531508451574516,0.0,0.021497208401382507,0.005634408602150537,4.397338955532412,True,False,False,,0.4811437649996151,,,0e1670e0ad1645b7fa454bbc9a2cb8a206543545,26329,139500,3451,162,26329,17236,d0ba8324cb5f807dee9123b1b02d830da8bacfe4,25763,138714,2880,162,25763,17151,0,18,2326,1461,784,1967,908,451,399,1284,97,18,0,3433,18,3248,334,705,4696,8584,2278,4466,2354,1967,1427,45,1041,845,145,360,3088,652,3248,1900,3698,1335,104,7326,26,98,18,105,706,17,147,3467,262,175,36,798,3451,26329,17236,162,36,10512,0,110,1853,1069,718,1420,772,282,449,1280,135,110,0,2770,110,2699,334,835,4108,8603,2283,4480,2349,1420,1427,45,1041,845,145,372,2505,652,2699,1905,3698,1333,104,7235,26,98,110,105,706,17,147,3468,262,175,36,798,2880,25763,17151,162,220,10421,-566,-786,,
benchmark_cbench-v1_bzip2_9_da51e9,e018512450afa6d9,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,4,40,-globaldce,-globaldce,4,"[47, 30, 99, 55]",IrInstructionCountO3,0.013153773880363295,0.5095448459787005,0.0,0.0048907347746768625,0.005709589515117436,4.906883801511112,True,False,False,,0.4318259550000221,,,d0ba8324cb5f807dee9123b1b02d830da8bacfe4,25763,138714,2880,162,25763,17151,bdeb6d002832c18caece7f1e2a5f2d73b5c2d12f,25637,137922,2859,155,25637,17063,0,110,1853,1069,718,1420,772,282,449,1280,135,110,0,2770,110,2699,334,835,4108,8603,2283,4480,2349,1420,1427,45,1041,845,145,372,2505,652,2699,1905,3698,1333,104,7235,26,98,110,105,706,17,147,3468,262,175,36,798,2880,25763,17151,162,220,10421,0,110,1841,1067,718,1418,770,282,449,1273,135,110,0,2749,110,2690,327,833,4092,8576,2266,4472,2330,1418,1427,45,1041,830,145,370,2486,646,2690,1873,3694,1325,104,7215,26,98,110,98,705,17,147,3451,262,174,36,797,2859,25637,17063,155,220,10377,-126,-792,,
benchmark_cbench-v1_bzip2_9_da51e9,765a82180f573f63,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,5,30,-early-cse,-early-cse,5,"[47, 30, 99, 55, 40]",IrInstructionCountO3,0.013049378849566761,0.2177727240541361,0.0,0.0048757654951827436,-0.005916387523382782,5.124656525565248,True,False,False,,0.49878578999960155,,,bdeb6d002832c18caece7f1e2a5f2d73b5c2d12f,25637,137922,2859,155,25637,17063,a7a7ca019a4be06436c7fdac2496bce2a9c4ab4e,25512,138738,2859,155,25512,17048,0,110,1841,1067,718,1418,770,282,449,1273,135,110,0,2749,110,2690,327,833,4092,8576,2266,4472,2330,1418,1427,45,1041,830,145,370,2486,646,2690,1873,3694,1325,104,7215,26,98,110,98,705,17,147,3451,262,174,36,797,2859,25637,17063,155,220,10377,0,102,1841,1067,718,1418,770,282,449,1273,135,102,0,2757,102,2690,327,833,4092,8576,2266,4472,2330,1418,1427,45,1041,830,145,368,2488,548,2690,1873,3692,1324,104,7202,26,98,102,98,702,17,147,3451,262,174,36,797,2859,25512,17048,155,207,10263,-125,816,,
benchmark_cbench-v1_bzip2_9_da51e9,eef58d2c1a50c818,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,9,6,62,-loop-distribute,-loop-distribute,6,"[47, 30, 99, 55, 40, 30]",IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,5.124656525565248,True,True,True,action_no_effect,0.4444678650006608,,,a7a7ca019a4be06436c7fdac2496bce2a9c4ab4e,25512,138738,2859,155,25512,17048,a7a7ca019a4be06436c7fdac2496bce2a9c4ab4e,25512,138738,2859,155,25512,17048,0,102,1841,1067,718,1418,770,282,449,1273,135,102,0,2757,102,2690,327,833,4092,8576,2266,4472,2330,1418,1427,45,1041,830,145,368,2488,548,2690,1873,3692,1324,104,7202,26,98,102,98,702,17,147,3451,262,174,36,797,2859,25512,17048,155,207,10263,0,102,1841,1067,718,1418,770,282,449,1273,135,102,0,2757,102,2690,327,833,4092,8576,2266,4472,2330,1418,1427,45,1041,830,145,368,2488,548,2690,1873,3692,1324,104,7202,26,98,102,98,702,17,147,3451,262,174,36,797,2859,25512,17048,155,207,10263,0,0,,
benchmark_cbench-v1_crc32_0_ee1f61,181a57dc3fb56b89,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,0,0,90,-memcpyopt,-memcpyopt,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.29728078700009064,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,,
benchmark_cbench-v1_crc32_1_4ec1cd,219d7e058a511d21,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,1,0,102,-functionattrs,-functionattrs,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.27123472199946264,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,e261bbb2210690e284b59688c7ea465f1e4eeceb,242,1183,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,,
benchmark_cbench-v1_crc32_2_668ac1,6f03350a7c90b17c,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,2,0,40,-globaldce,-globaldce,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.2605167209994761,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,,
benchmark_cbench-v1_crc32_3_f36c06,8926ca8b619e6583,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,3,0,39,-gvn,-gvn,0,[],IrInstructionCountO3,0.5512820512820513,6.0567928574921535,0.0,0.17768595041322313,-0.2907861369399831,6.0567928574921535,True,False,False,,0.26286471000003075,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,87a9403fe626ffec2aed7b0807b15c4a78740c2c,199,1527,27,15,199,117,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,2,4,14,10,2,14,8,2,4,8,0,6,0,21,6,22,9,2,30,49,43,18,36,14,12,0,4,26,3,3,24,10,22,33,5,10,3,11,0,1,10,5,0,0,0,42,0,1,8,5,27,199,117,15,20,53,-43,344,,
benchmark_cbench-v1_crc32_3_f36c06,d7f3ff463b433379,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,3,1,122,-tailcallelim,-tailcallelim,1,[39],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,6.0567928574921535,True,False,True,no_ir_change,0.26215055499960727,,,87a9403fe626ffec2aed7b0807b15c4a78740c2c,199,1527,27,15,199,117,3d58d20481418030948d0264c795cd0fdeb81230,199,1527,27,15,199,117,2,4,14,10,2,14,8,2,4,8,0,6,0,21,6,22,9,2,30,49,43,18,36,14,12,0,4,26,3,3,24,10,22,33,5,10,3,11,0,1,10,5,0,0,0,42,0,1,8,5,27,199,117,15,20,53,2,4,14,10,2,14,8,2,4,8,0,6,0,21,6,22,9,2,30,49,43,18,36,14,12,0,4,26,3,3,24,10,22,33,5,10,3,11,0,1,10,5,0,0,0,42,0,1,8,5,27,199,117,15,20,53,0,0,,
benchmark_cbench-v1_crc32_4_50bad2,6e87ffebbe19f8d9,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,4,0,79,-loop-vectorize,-loop-vectorize,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.2733350270000301,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,,
benchmark_cbench-v1_crc32_5_4383e1,527109ecb0a67162,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,5,0,105,-reassociate,-reassociate,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.2658064840006773,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,a32e9b074f76dc95ff808db80a252f720ebcfff7,242,1183,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,,
benchmark_cbench-v1_crc32_6_1ec7f7,2ba648b803ba4f6e,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,6,0,111,-sroa,-sroa,0,[],IrInstructionCountO3,1.5128205128205128,35.99966467099334,0.0,0.48760330578512395,-0.02282333051563821,35.99966467099334,True,False,False,,0.2957328550000966,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,52ea5e58e52eff6d65534526ed61068e67f80710,124,1210,29,15,124,43,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,2,4,16,12,2,16,8,2,4,8,0,6,0,23,6,24,9,2,32,16,27,13,9,16,13,0,5,3,3,0,29,6,24,19,5,10,3,12,0,1,10,5,0,0,0,4,0,1,8,5,29,124,43,15,20,27,-118,27,,
benchmark_cbench-v1_crc32_6_1ec7f7,bb266f9578f68be0,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,6,1,23,-deadargelim,-deadargelim,1,[111],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,35.99966467099334,True,True,True,action_no_effect,0.29274196100050176,,,52ea5e58e52eff6d65534526ed61068e67f80710,124,1210,29,15,124,43,52ea5e58e52eff6d65534526ed61068e67f80710,124,1210,29,15,124,43,2,4,16,12,2,16,8,2,4,8,0,6,0,23,6,24,9,2,32,16,27,13,9,16,13,0,5,3,3,0,29,6,24,19,5,10,3,12,0,1,10,5,0,0,0,4,0,1,8,5,29,124,43,15,20,27,2,4,16,12,2,16,8,2,4,8,0,6,0,23,6,24,9,2,32,16,27,13,9,16,13,0,5,3,3,0,29,6,24,19,5,10,3,12,0,1,10,5,0,0,0,4,0,1,8,5,29,124,43,15,20,27,0,0,,
benchmark_cbench-v1_crc32_7_76fc13,2352e8fdbd0c91bf,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/crc32,7,0,102,-functionattrs,-functionattrs,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.2829598640000768,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,1183,29,15,242,157,e261bbb2210690e284b59688c7ea465f1e4eeceb,242,1183,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,,
